26-01-2016 07:11:18	Main		TRACE	Logger initialized.
26-01-2016 07:11:18	PropertyReader		TRACE	Opening file: settings/settings.txt
26-01-2016 07:11:18	PropertyReader		INFO	File opened: settings/settings.txt
26-01-2016 07:11:18	PropertyReader		INFO	Loading properties file...
26-01-2016 07:11:18	PropertyReader		INFO	Mapped INFO to LOGGING_LEVEL
26-01-2016 07:11:18	PropertyReader		INFO	Mapped 100 to CAM_BUFFER_SIZE
26-01-2016 07:11:18	PropertyReader		INFO	Mapped 15 to CAM_POLL_FREQUENCY
26-01-2016 07:11:18	PropertyReader		INFO	Mapped 0 to CAM_INDEX
26-01-2016 07:11:18	PropertyReader		DEBUG	Loaded 4 properties successfully
26-01-2016 07:11:18	Transmitter		INFO	socket retrieve success
26-01-2016 07:13:01	Controller		INFO	Initializing Controller
26-01-2016 07:13:01	CameraInterface		INFO	Initializing camera
26-01-2016 07:13:01	CameraInterface		INFO	Opening video capture stream at position 0
26-01-2016 07:13:01	Transmitter		INFO	Starting Receiver Thread execution loop
26-01-2016 07:13:01	Transmitter		INFO	Starting Receiver Thread execution loop
26-01-2016 07:13:01	Receiver		INFO	Starting Receiver Thread execution loop
26-01-2016 07:13:01	ControllerThread		INFO	Starting Controller Thread execution loop
26-01-2016 07:13:01	CameraInterface		INFO	Read successful
26-01-2016 07:13:01	Transmitter		INFO	rows and cols
26-01-2016 07:13:01	Transmitter		INFO	960
26-01-2016 07:13:01	Transmitter		INFO	1280
26-01-2016 07:13:01	CameraInterface		INFO	Read successful
26-01-2016 07:13:02	CameraInterface		INFO	Read successful
26-01-2016 07:13:02	CameraInterface		INFO	Read successful
26-01-2016 07:13:03	CameraInterface		INFO	Read successful
26-01-2016 07:13:03	CameraInterface		INFO	Read successful
26-01-2016 07:13:03	CameraInterface		INFO	Read successful
26-01-2016 07:13:03	CameraInterface		INFO	Read successful
26-01-2016 07:13:03	CameraInterface		INFO	Read successful
26-01-2016 07:13:04	CameraInterface		INFO	Read successful
26-01-2016 07:13:04	CameraInterface		INFO	Read successful
26-01-2016 07:13:04	CameraInterface		INFO	Read successful
26-01-2016 07:13:04	CameraInterface		INFO	Read successful
26-01-2016 07:13:04	CameraInterface		INFO	Read successful
26-01-2016 07:13:04	CameraInterface		INFO	Read successful
26-01-2016 07:13:05	CameraInterface		INFO	Read successful
26-01-2016 07:13:05	CameraInterface		INFO	Read successful
26-01-2016 07:13:05	CameraInterface		INFO	Read successful
26-01-2016 07:13:05	CameraInterface		INFO	Read successful
26-01-2016 07:13:06	CameraInterface		INFO	Read successful
26-01-2016 07:13:06	CameraInterface		INFO	Read successful
26-01-2016 07:13:06	CameraInterface		INFO	Read successful
26-01-2016 07:13:06	CameraInterface		INFO	Read successful
26-01-2016 07:13:06	CameraInterface		INFO	Read successful
26-01-2016 07:13:07	CameraInterface		INFO	Read successful
26-01-2016 07:13:07	CameraInterface		INFO	Read successful
26-01-2016 07:13:07	CameraInterface		INFO	Read successful
26-01-2016 07:13:07	CameraInterface		INFO	Read successful
26-01-2016 07:13:08	CameraInterface		INFO	Read successful
26-01-2016 07:13:08	CameraInterface		INFO	Read successful
26-01-2016 07:13:08	Transmitter		INFO	rows and cols
26-01-2016 07:13:08	Transmitter		INFO	960
26-01-2016 07:13:08	Transmitter		INFO	1280
26-01-2016 07:13:08	CameraInterface		INFO	Read successful
26-01-2016 07:13:08	CameraInterface		INFO	Read successful
26-01-2016 07:13:09	CameraInterface		INFO	Read successful
26-01-2016 07:13:09	CameraInterface		INFO	Read successful
26-01-2016 07:13:09	CameraInterface		INFO	Read successful
26-01-2016 07:13:09	CameraInterface		INFO	Read successful
26-01-2016 07:13:10	CameraInterface		INFO	Read successful
26-01-2016 07:13:10	CameraInterface		INFO	Read successful
26-01-2016 07:13:10	CameraInterface		INFO	Read successful
26-01-2016 07:13:10	CameraInterface		INFO	Read successful
26-01-2016 07:13:10	CameraInterface		INFO	Read successful
26-01-2016 07:13:10	CameraInterface		INFO	Read successful
26-01-2016 07:13:10	CameraInterface		INFO	Read successful
26-01-2016 07:13:11	CameraInterface		INFO	Read successful
26-01-2016 07:13:11	CameraInterface		INFO	Read successful
26-01-2016 07:13:11	CameraInterface		INFO	Read successful
26-01-2016 07:13:11	CameraInterface		INFO	Read successful
26-01-2016 07:13:11	CameraInterface		INFO	Read successful
26-01-2016 07:13:11	CameraInterface		INFO	Read successful
26-01-2016 07:13:12	CameraInterface		INFO	Read successful
26-01-2016 07:13:12	CameraInterface		INFO	Read successful
26-01-2016 07:13:12	CameraInterface		INFO	Read successful
26-01-2016 07:13:12	CameraInterface		INFO	Read successful
26-01-2016 07:13:12	CameraInterface		INFO	Read successful
26-01-2016 07:13:12	CameraInterface		INFO	Read successful
26-01-2016 07:13:13	CameraInterface		INFO	Read successful
26-01-2016 07:13:13	CameraInterface		INFO	Read successful
26-01-2016 07:13:13	CameraInterface		INFO	Read successful
26-01-2016 07:13:13	CameraInterface		INFO	Read successful
26-01-2016 07:13:13	CameraInterface		INFO	Read successful
26-01-2016 07:13:13	CameraInterface		INFO	Read successful
26-01-2016 07:13:13	CameraInterface		INFO	Read successful
26-01-2016 07:13:14	CameraInterface		INFO	Read successful
26-01-2016 07:13:14	CameraInterface		INFO	Read successful
26-01-2016 07:13:14	CameraInterface		INFO	Read successful
26-01-2016 07:13:14	CameraInterface		INFO	Read successful
26-01-2016 07:13:14	CameraInterface		INFO	Read successful
26-01-2016 07:13:14	CameraInterface		INFO	Read successful
26-01-2016 07:13:15	CameraInterface		INFO	Read successful
26-01-2016 07:13:15	CameraInterface		INFO	Read successful
26-01-2016 07:13:15	CameraInterface		INFO	Read successful
26-01-2016 07:13:15	CameraInterface		INFO	Read successful
