26-01-2016 06:51:52	Main		TRACE	Logger initialized.
26-01-2016 06:51:52	PropertyReader		TRACE	Opening file: settings/settings.txt
26-01-2016 06:51:52	PropertyReader		INFO	File opened: settings/settings.txt
26-01-2016 06:51:52	PropertyReader		INFO	Loading properties file...
26-01-2016 06:51:52	PropertyReader		INFO	Mapped INFO to LOGGING_LEVEL
26-01-2016 06:51:52	PropertyReader		INFO	Mapped 100 to CAM_BUFFER_SIZE
26-01-2016 06:51:52	PropertyReader		INFO	Mapped 15 to CAM_POLL_FREQUENCY
26-01-2016 06:51:52	PropertyReader		INFO	Mapped 0 to CAM_INDEX
26-01-2016 06:51:52	PropertyReader		DEBUG	Loaded 4 properties successfully
26-01-2016 06:51:52	Transmitter		INFO	socket retrieve success
26-01-2016 06:51:58	Controller		INFO	Initializing Controller
26-01-2016 06:51:58	CameraInterface		INFO	Initializing camera
26-01-2016 06:51:58	CameraInterface		INFO	Opening video capture stream at position 0
26-01-2016 06:51:58	ControllerThread		INFO	Starting Controller Thread execution loop
26-01-2016 06:51:58	Receiver		INFO	Starting Receiver Thread execution loop
26-01-2016 06:51:58	Transmitter		INFO	Starting Receiver Thread execution loop
26-01-2016 06:51:59	CameraInterface		INFO	Read successful
26-01-2016 06:51:59	Transmitter		INFO	rows and cols
26-01-2016 06:51:59	Transmitter		INFO	960
26-01-2016 06:51:59	Transmitter		INFO	1280
26-01-2016 06:51:59	CameraInterface		INFO	Read successful
26-01-2016 06:51:59	CameraInterface		INFO	Read successful
26-01-2016 06:52:00	CameraInterface		INFO	Read successful
26-01-2016 06:52:00	CameraInterface		INFO	Read successful
26-01-2016 06:52:01	CameraInterface		INFO	Read successful
26-01-2016 06:52:01	CameraInterface		INFO	Read successful
26-01-2016 06:52:02	CameraInterface		INFO	Read successful
26-01-2016 06:52:02	CameraInterface		INFO	Read successful
26-01-2016 06:52:02	CameraInterface		INFO	Read successful
26-01-2016 06:52:03	CameraInterface		INFO	Read successful
