26-01-2016 10:22:23	Main		TRACE	Logger initialized.
26-01-2016 10:22:23	PropertyReader		TRACE	Opening file: settings/settings.txt
26-01-2016 10:22:23	PropertyReader		INFO	File opened: settings/settings.txt
26-01-2016 10:22:23	PropertyReader		INFO	Loading properties file...
26-01-2016 10:22:23	PropertyReader		INFO	Mapped INFO to LOGGING_LEVEL
26-01-2016 10:22:23	PropertyReader		INFO	Mapped 100 to CAM_BUFFER_SIZE
26-01-2016 10:22:23	PropertyReader		INFO	Mapped 15 to CAM_POLL_FREQUENCY
26-01-2016 10:22:23	PropertyReader		INFO	Mapped 0 to CAM_INDEX
26-01-2016 10:22:23	PropertyReader		DEBUG	Loaded 4 properties successfully
26-01-2016 10:22:23	Transmitter		INFO	socket retrieve success
26-01-2016 10:23:57	Controller		INFO	Initializing Controller
26-01-2016 10:23:57	Receiver		INFO	Starting Receiver Thread execution loop
26-01-2016 10:23:57	CameraInterface		INFO	Initializing camera
26-01-2016 10:23:57	ControllerThread		INFO	Starting Controller Thread execution loop
26-01-2016 10:23:57	Transmitter		INFO	Starting Receiver Thread execution loop
26-01-2016 10:23:58	CameraInterface		INFO	Opening video capture stream at position 0
26-01-2016 10:23:58	CameraInterface		INFO	Read successful
26-01-2016 10:23:58	CameraInterface		INFO	Read successful
26-01-2016 10:23:59	CameraInterface		INFO	Read successful
26-01-2016 10:23:59	CameraInterface		INFO	Read successful
26-01-2016 10:24:00	CameraInterface		INFO	Read successful
26-01-2016 10:24:00	CameraInterface		INFO	Read successful
26-01-2016 10:24:01	CameraInterface		INFO	Read successful
26-01-2016 10:24:01	CameraInterface		INFO	Read successful
26-01-2016 10:24:01	CameraInterface		INFO	Read successful
26-01-2016 10:24:02	CameraInterface		INFO	Read successful
26-01-2016 10:24:02	CameraInterface		INFO	Read successful
26-01-2016 10:24:03	CameraInterface		INFO	Read successful
26-01-2016 10:24:03	CameraInterface		INFO	Read successful
26-01-2016 10:24:03	CameraInterface		INFO	Read successful
26-01-2016 10:24:03	CameraInterface		INFO	Read successful
26-01-2016 10:24:04	CameraInterface		INFO	Read successful
26-01-2016 10:24:04	CameraInterface		INFO	Read successful
26-01-2016 10:24:04	CameraInterface		INFO	Read successful
26-01-2016 10:24:05	CameraInterface		INFO	Read successful
26-01-2016 10:24:05	CameraInterface		INFO	Read successful
26-01-2016 10:24:05	CameraInterface		INFO	Read successful
26-01-2016 10:24:05	CameraInterface		INFO	Read successful
26-01-2016 10:24:06	CameraInterface		INFO	Read successful
26-01-2016 10:24:06	CameraInterface		INFO	Read successful
26-01-2016 10:24:06	CameraInterface		INFO	Read successful
26-01-2016 10:24:06	CameraInterface		INFO	Read successful
26-01-2016 10:24:06	CameraInterface		INFO	Read successful
26-01-2016 10:24:07	CameraInterface		INFO	Read successful
26-01-2016 10:24:07	CameraInterface		INFO	Read successful
26-01-2016 10:24:07	CameraInterface		INFO	Read successful
26-01-2016 10:24:07	CameraInterface		INFO	Read successful
26-01-2016 10:24:07	CameraInterface		INFO	Read successful
26-01-2016 10:24:08	CameraInterface		INFO	Read successful
26-01-2016 10:24:08	CameraInterface		INFO	Read successful
26-01-2016 10:24:08	CameraInterface		INFO	Read successful
26-01-2016 10:24:08	CameraInterface		INFO	Read successful
26-01-2016 10:24:08	CameraInterface		INFO	Read successful
26-01-2016 10:24:09	CameraInterface		INFO	Read successful
26-01-2016 10:24:09	CameraInterface		INFO	Read successful
26-01-2016 10:24:10	CameraInterface		INFO	Read successful
26-01-2016 10:24:10	CameraInterface		INFO	Read successful
26-01-2016 10:24:10	CameraInterface		INFO	Read successful
26-01-2016 10:24:11	CameraInterface		INFO	Read successful
26-01-2016 10:24:11	CameraInterface		INFO	Read successful
26-01-2016 10:24:12	CameraInterface		INFO	Read successful
26-01-2016 10:24:12	CameraInterface		INFO	Read successful
26-01-2016 10:24:13	CameraInterface		INFO	Read successful
26-01-2016 10:24:13	CameraInterface		INFO	Read successful
26-01-2016 10:24:13	CameraInterface		INFO	Read successful
26-01-2016 10:24:14	CameraInterface		INFO	Read successful
26-01-2016 10:24:14	CameraInterface		INFO	Read successful
26-01-2016 10:24:14	CameraInterface		INFO	Read successful
26-01-2016 10:24:14	CameraInterface		INFO	Read successful
26-01-2016 10:24:15	CameraInterface		INFO	Read successful
