27-01-2016 12:26:04	Main		TRACE	Logger initialized.
27-01-2016 12:26:48	CameraInterface		INFO	Read successful
27-01-2016 12:26:50	CameraInterface		INFO	Read successful
27-01-2016 12:26:50	CameraInterface		INFO	Read successful
27-01-2016 12:26:51	CameraInterface		INFO	Read successful
27-01-2016 12:26:54	CameraInterface		INFO	Read successful
27-01-2016 12:26:54	CameraInterface		INFO	Read successful
27-01-2016 12:26:55	CameraInterface		INFO	Read successful
27-01-2016 12:26:58	CameraInterface		INFO	Read successful
27-01-2016 12:26:59	CameraInterface		INFO	Read successful
27-01-2016 12:27:01	CameraInterface		INFO	Read successful
27-01-2016 12:27:04	CameraInterface		INFO	Read successful
27-01-2016 12:27:06	CameraInterface		INFO	Read successful
27-01-2016 12:27:06	CameraInterface		INFO	Read successful
27-01-2016 12:27:08	CameraInterface		INFO	Read successful
27-01-2016 12:27:11	CameraInterface		INFO	Read successful
