25-01-2016 06:56:51	Main		TRACE	Logger initialized.
25-01-2016 06:56:51	PropertyReader		TRACE	Opening file: settings/settings.txt
25-01-2016 06:56:51	PropertyReader		INFO	File opened: settings/settings.txt
25-01-2016 06:56:51	PropertyReader		INFO	Loading properties file...
25-01-2016 06:56:51	PropertyReader		INFO	Mapped INFO to LOGGING_LEVEL
25-01-2016 06:56:51	PropertyReader		INFO	Mapped 100 to CAM_BUFFER_SIZE
25-01-2016 06:56:51	PropertyReader		INFO	Mapped 15 to CAM_POLL_FREQUENCY
25-01-2016 06:56:51	PropertyReader		INFO	Mapped 0 to CAM_INDEX
25-01-2016 06:56:51	PropertyReader		DEBUG	Loaded 4 properties successfully
25-01-2016 06:56:51	Transmitter		INFO	socket retrieve success
25-01-2016 06:57:03	Controller		INFO	Initializing Controller
25-01-2016 06:57:03	CameraInterface		INFO	Initializing camera
25-01-2016 06:57:03	CameraInterface		INFO	Opening video capture stream at position 0
25-01-2016 06:57:03	Transmitter		INFO	Starting Receiver Thread execution loop
25-01-2016 06:57:03	ControllerThread		INFO	Starting Controller Thread execution loop
25-01-2016 06:57:03	Receiver		INFO	Starting Receiver Thread execution loop
25-01-2016 06:57:04	CameraInterface		INFO	Read successful
25-01-2016 06:57:06	Transmitter		INFO	د؈
25-01-2016 06:57:06	CameraInterface		INFO	Read successful
25-01-2016 06:57:10	CameraInterface		INFO	Read successful
25-01-2016 06:57:10	Transmitter		INFO	د؈
25-01-2016 06:57:13	CameraInterface		INFO	Read successful
25-01-2016 06:57:13	Transmitter		INFO	د؈
25-01-2016 06:57:16	CameraInterface		INFO	Read successful
25-01-2016 06:57:16	Transmitter		INFO	د؈
25-01-2016 06:57:19	CameraInterface		INFO	Read successful
25-01-2016 06:57:19	Transmitter		INFO	د؈
25-01-2016 06:57:23	CameraInterface		INFO	Read successful
25-01-2016 06:57:23	Transmitter		INFO	د؈
25-01-2016 06:57:26	CameraInterface		INFO	Read successful
25-01-2016 06:57:26	Transmitter		INFO	د؈
25-01-2016 06:57:29	CameraInterface		INFO	Read successful
25-01-2016 06:57:29	Transmitter		INFO	د؈
