27-01-2016 12:17:02	Main		TRACE	Logger initialized.
27-01-2016 12:17:02	PropertyReader		TRACE	Opening file: settings/settings.txt
27-01-2016 12:17:02	PropertyReader		INFO	File opened: settings/settings.txt
27-01-2016 12:17:02	PropertyReader		INFO	Loading properties file...
27-01-2016 12:17:02	PropertyReader		INFO	Mapped INFO to LOGGING_LEVEL
27-01-2016 12:17:02	PropertyReader		INFO	Mapped 100 to CAM_BUFFER_SIZE
27-01-2016 12:17:02	PropertyReader		INFO	Mapped 15 to CAM_POLL_FREQUENCY
27-01-2016 12:17:02	PropertyReader		INFO	Mapped 0 to CAM_INDEX
27-01-2016 12:17:02	PropertyReader		DEBUG	Loaded 4 properties successfully
27-01-2016 12:17:02	Transmitter		INFO	socket retrieve success
27-01-2016 12:18:39	Controller		INFO	Initializing Controller
27-01-2016 12:18:39	CameraInterface		INFO	Initializing camera
27-01-2016 12:18:39	CameraInterface		INFO	Opening video capture stream at position 0
27-01-2016 12:18:39	ControllerThread		INFO	Starting Controller Thread execution loop
27-01-2016 12:18:39	ControllerThread		INFO	Starting Controller Thread execution loop
27-01-2016 12:18:39	Transmitter		INFO	Starting Receiver Thread execution loop
27-01-2016 12:18:39	ControllerThread		INFO	Starting Controller Thread execution loop
27-01-2016 12:18:39	Transmitter		INFO	Starting Receiver Thread execution loop
27-01-2016 12:18:39	Receiver		INFO	Starting Receiver Thread execution loop
27-01-2016 12:18:40	CameraInterface		INFO	Read successful
27-01-2016 12:18:40	CameraInterface		INFO	Read successful
27-01-2016 12:18:40	CameraInterface		INFO	Read successful
27-01-2016 12:18:40	CameraInterface		INFO	Read successful
27-01-2016 12:18:40	CameraInterface		INFO	Read successful
27-01-2016 12:18:41	CameraInterface		INFO	Read successful
27-01-2016 12:18:41	CameraInterface		INFO	Read successful
27-01-2016 12:18:41	CameraInterface		INFO	Read successful
27-01-2016 12:18:41	CameraInterface		INFO	Read successful
27-01-2016 12:18:41	CameraInterface		INFO	Read successful
27-01-2016 12:18:41	CameraInterface		INFO	Read successful
27-01-2016 12:18:42	CameraInterface		INFO	Read successful
27-01-2016 12:18:42	CameraInterface		INFO	Read successful
27-01-2016 12:18:42	CameraInterface		INFO	Read successful
27-01-2016 12:18:42	CameraInterface		INFO	Read successful
27-01-2016 12:18:43	CameraInterface		INFO	Read successful
27-01-2016 12:18:43	CameraInterface		INFO	Read successful
27-01-2016 12:18:43	CameraInterface		INFO	Read successful
27-01-2016 12:18:43	CameraInterface		INFO	Read successful
27-01-2016 12:18:43	CameraInterface		INFO	Read successful
27-01-2016 12:18:43	CameraInterface		INFO	Read successful
27-01-2016 12:18:44	CameraInterface		INFO	Read successful
27-01-2016 12:18:44	CameraInterface		INFO	Read successful
27-01-2016 12:18:44	CameraInterface		INFO	Read successful
27-01-2016 12:18:44	CameraInterface		INFO	Read successful
27-01-2016 12:18:44	CameraInterface		INFO	Read successful
27-01-2016 12:18:45	CameraInterface		INFO	Read successful
27-01-2016 12:18:45	CameraInterface		INFO	Read successful
27-01-2016 12:18:45	CameraInterface		INFO	Read successful
27-01-2016 12:18:45	CameraInterface		INFO	Read successful
27-01-2016 12:18:45	CameraInterface		INFO	Read successful
27-01-2016 12:18:46	CameraInterface		INFO	Read successful
27-01-2016 12:18:46	CameraInterface		INFO	Read successful
27-01-2016 12:18:46	CameraInterface		INFO	Read successful
27-01-2016 12:18:46	CameraInterface		INFO	Read successful
27-01-2016 12:18:46	CameraInterface		INFO	Read successful
27-01-2016 12:18:47	CameraInterface		INFO	Read successful
27-01-2016 12:18:47	CameraInterface		INFO	Read successful
27-01-2016 12:18:47	CameraInterface		INFO	Read successful
27-01-2016 12:18:47	CameraInterface		INFO	Read successful
27-01-2016 12:18:47	CameraInterface		INFO	Read successful
