23-01-2016 08:25:36	Main		TRACE	Logger initialized.
23-01-2016 08:25:42	CameraInterface		INFO	Here5
23-01-2016 08:25:42	CameraInterface		INFO	Here1
23-01-2016 08:25:42	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:42	CameraInterface		INFO	Here3
23-01-2016 08:25:42	CameraInterface		INFO	Read successful
23-01-2016 08:25:42	CameraInterface		INFO	Here5
23-01-2016 08:25:43	CameraInterface		INFO	Here1
23-01-2016 08:25:43	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:43	CameraInterface		INFO	Here3
23-01-2016 08:25:43	CameraInterface		INFO	Read successful
23-01-2016 08:25:43	CameraInterface		INFO	Here5
23-01-2016 08:25:43	CameraInterface		INFO	Here1
23-01-2016 08:25:43	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:43	CameraInterface		INFO	Here3
23-01-2016 08:25:43	CameraInterface		INFO	Read successful
23-01-2016 08:25:43	CameraInterface		INFO	Here5
23-01-2016 08:25:43	CameraInterface		INFO	Here1
23-01-2016 08:25:43	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:43	CameraInterface		INFO	Here3
23-01-2016 08:25:43	CameraInterface		INFO	Read successful
23-01-2016 08:25:43	CameraInterface		INFO	Here5
23-01-2016 08:25:44	CameraInterface		INFO	Here1
23-01-2016 08:25:44	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:44	CameraInterface		INFO	Here3
23-01-2016 08:25:44	CameraInterface		INFO	Read successful
23-01-2016 08:25:44	CameraInterface		INFO	Here5
23-01-2016 08:25:44	CameraInterface		INFO	Here1
23-01-2016 08:25:44	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:44	CameraInterface		INFO	Here3
23-01-2016 08:25:44	CameraInterface		INFO	Read successful
23-01-2016 08:25:44	CameraInterface		INFO	Here5
23-01-2016 08:25:44	CameraInterface		INFO	Here1
23-01-2016 08:25:44	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:44	CameraInterface		INFO	Here3
23-01-2016 08:25:44	CameraInterface		INFO	Read successful
23-01-2016 08:25:44	CameraInterface		INFO	Here5
23-01-2016 08:25:44	CameraInterface		INFO	Here1
23-01-2016 08:25:44	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:44	CameraInterface		INFO	Here3
23-01-2016 08:25:44	CameraInterface		INFO	Read successful
23-01-2016 08:25:44	CameraInterface		INFO	Here5
23-01-2016 08:25:45	CameraInterface		INFO	Here1
23-01-2016 08:25:45	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:45	CameraInterface		INFO	Here3
23-01-2016 08:25:45	CameraInterface		INFO	Read successful
23-01-2016 08:25:45	CameraInterface		INFO	Here5
23-01-2016 08:25:45	CameraInterface		INFO	Here1
23-01-2016 08:25:45	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:45	CameraInterface		INFO	Here3
23-01-2016 08:25:45	CameraInterface		INFO	Read successful
23-01-2016 08:25:45	CameraInterface		INFO	Here5
23-01-2016 08:25:45	CameraInterface		INFO	Here1
23-01-2016 08:25:45	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:45	CameraInterface		INFO	Here3
23-01-2016 08:25:45	CameraInterface		INFO	Read successful
23-01-2016 08:25:45	CameraInterface		INFO	Here5
23-01-2016 08:25:45	CameraInterface		INFO	Here1
23-01-2016 08:25:45	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:45	CameraInterface		INFO	Here3
23-01-2016 08:25:45	CameraInterface		INFO	Read successful
23-01-2016 08:25:45	CameraInterface		INFO	Here5
23-01-2016 08:25:46	CameraInterface		INFO	Here1
23-01-2016 08:25:46	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:46	CameraInterface		INFO	Here3
23-01-2016 08:25:46	CameraInterface		INFO	Read successful
23-01-2016 08:25:46	CameraInterface		INFO	Here5
23-01-2016 08:25:46	CameraInterface		INFO	Here1
23-01-2016 08:25:46	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:46	CameraInterface		INFO	Here3
23-01-2016 08:25:46	CameraInterface		INFO	Read successful
23-01-2016 08:25:46	CameraInterface		INFO	Here5
23-01-2016 08:25:46	CameraInterface		INFO	Here1
23-01-2016 08:25:46	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:46	CameraInterface		INFO	Here3
23-01-2016 08:25:46	CameraInterface		INFO	Read successful
23-01-2016 08:25:46	CameraInterface		INFO	Here5
23-01-2016 08:25:46	CameraInterface		INFO	Here1
23-01-2016 08:25:46	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:46	CameraInterface		INFO	Here3
23-01-2016 08:25:46	CameraInterface		INFO	Read successful
23-01-2016 08:25:46	CameraInterface		INFO	Here5
23-01-2016 08:25:47	CameraInterface		INFO	Here1
23-01-2016 08:25:47	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:47	CameraInterface		INFO	Here3
23-01-2016 08:25:47	CameraInterface		INFO	Read successful
23-01-2016 08:25:47	CameraInterface		INFO	Here5
23-01-2016 08:25:47	CameraInterface		INFO	Here1
23-01-2016 08:25:47	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:47	CameraInterface		INFO	Here3
23-01-2016 08:25:47	CameraInterface		INFO	Read successful
23-01-2016 08:25:47	CameraInterface		INFO	Here5
23-01-2016 08:25:47	CameraInterface		INFO	Here1
23-01-2016 08:25:47	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:47	CameraInterface		INFO	Here3
23-01-2016 08:25:47	CameraInterface		INFO	Read successful
23-01-2016 08:25:47	CameraInterface		INFO	Here5
23-01-2016 08:25:48	CameraInterface		INFO	Here1
23-01-2016 08:25:48	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:48	CameraInterface		INFO	Here3
23-01-2016 08:25:48	CameraInterface		INFO	Read successful
23-01-2016 08:25:48	CameraInterface		INFO	Here5
23-01-2016 08:25:48	CameraInterface		INFO	Here1
23-01-2016 08:25:48	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:48	CameraInterface		INFO	Here3
23-01-2016 08:25:48	CameraInterface		INFO	Read successful
23-01-2016 08:25:48	CameraInterface		INFO	Here5
23-01-2016 08:25:48	CameraInterface		INFO	Here1
23-01-2016 08:25:48	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:48	CameraInterface		INFO	Here3
23-01-2016 08:25:48	CameraInterface		INFO	Read successful
23-01-2016 08:25:48	CameraInterface		INFO	Here5
23-01-2016 08:25:49	CameraInterface		INFO	Here1
23-01-2016 08:25:49	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:49	CameraInterface		INFO	Here3
23-01-2016 08:25:49	CameraInterface		INFO	Read successful
23-01-2016 08:25:49	CameraInterface		INFO	Here5
23-01-2016 08:25:49	CameraInterface		INFO	Here1
23-01-2016 08:25:49	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:49	CameraInterface		INFO	Here3
23-01-2016 08:25:49	CameraInterface		INFO	Read successful
23-01-2016 08:25:49	CameraInterface		INFO	Here5
23-01-2016 08:25:49	CameraInterface		INFO	Here1
23-01-2016 08:25:49	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:49	CameraInterface		INFO	Here3
23-01-2016 08:25:49	CameraInterface		INFO	Read successful
23-01-2016 08:25:49	CameraInterface		INFO	Here5
23-01-2016 08:25:49	CameraInterface		INFO	Here1
23-01-2016 08:25:49	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:49	CameraInterface		INFO	Here3
23-01-2016 08:25:49	CameraInterface		INFO	Read successful
23-01-2016 08:25:49	CameraInterface		INFO	Here5
23-01-2016 08:25:50	CameraInterface		INFO	Here1
23-01-2016 08:25:50	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:50	CameraInterface		INFO	Here3
23-01-2016 08:25:50	CameraInterface		INFO	Read successful
23-01-2016 08:25:50	CameraInterface		INFO	Here5
23-01-2016 08:25:50	CameraInterface		INFO	Here1
23-01-2016 08:25:50	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:50	CameraInterface		INFO	Here3
23-01-2016 08:25:50	CameraInterface		INFO	Read successful
23-01-2016 08:25:50	CameraInterface		INFO	Here5
23-01-2016 08:25:50	CameraInterface		INFO	Here1
23-01-2016 08:25:50	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:50	CameraInterface		INFO	Here3
23-01-2016 08:25:50	CameraInterface		INFO	Read successful
23-01-2016 08:25:50	CameraInterface		INFO	Here5
23-01-2016 08:25:50	CameraInterface		INFO	Here1
23-01-2016 08:25:50	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:50	CameraInterface		INFO	Here3
23-01-2016 08:25:50	CameraInterface		INFO	Read successful
23-01-2016 08:25:50	CameraInterface		INFO	Here5
23-01-2016 08:25:51	CameraInterface		INFO	Here1
23-01-2016 08:25:51	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:51	CameraInterface		INFO	Here3
23-01-2016 08:25:51	CameraInterface		INFO	Read successful
23-01-2016 08:25:51	CameraInterface		INFO	Here5
23-01-2016 08:25:51	CameraInterface		INFO	Here1
23-01-2016 08:25:51	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:51	CameraInterface		INFO	Here3
23-01-2016 08:25:51	CameraInterface		INFO	Read successful
23-01-2016 08:25:51	CameraInterface		INFO	Here5
23-01-2016 08:25:51	CameraInterface		INFO	Here1
23-01-2016 08:25:51	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:51	CameraInterface		INFO	Here3
23-01-2016 08:25:51	CameraInterface		INFO	Read successful
23-01-2016 08:25:51	CameraInterface		INFO	Here5
23-01-2016 08:25:51	CameraInterface		INFO	Here1
23-01-2016 08:25:51	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:51	CameraInterface		INFO	Here3
23-01-2016 08:25:51	CameraInterface		INFO	Read successful
23-01-2016 08:25:51	CameraInterface		INFO	Here5
23-01-2016 08:25:52	CameraInterface		INFO	Here1
23-01-2016 08:25:52	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:52	CameraInterface		INFO	Here3
23-01-2016 08:25:52	CameraInterface		INFO	Read successful
23-01-2016 08:25:52	CameraInterface		INFO	Here5
23-01-2016 08:25:52	CameraInterface		INFO	Here1
23-01-2016 08:25:52	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:52	CameraInterface		INFO	Here3
23-01-2016 08:25:52	CameraInterface		INFO	Read successful
23-01-2016 08:25:52	CameraInterface		INFO	Here5
23-01-2016 08:25:52	CameraInterface		INFO	Here1
23-01-2016 08:25:52	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:52	CameraInterface		INFO	Here3
23-01-2016 08:25:52	CameraInterface		INFO	Read successful
23-01-2016 08:25:52	CameraInterface		INFO	Here5
23-01-2016 08:25:52	CameraInterface		INFO	Here1
23-01-2016 08:25:52	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:52	CameraInterface		INFO	Here3
23-01-2016 08:25:52	CameraInterface		INFO	Read successful
23-01-2016 08:25:52	CameraInterface		INFO	Here5
23-01-2016 08:25:53	CameraInterface		INFO	Here1
23-01-2016 08:25:53	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:53	CameraInterface		INFO	Here3
23-01-2016 08:25:53	CameraInterface		INFO	Read successful
23-01-2016 08:25:53	CameraInterface		INFO	Here5
23-01-2016 08:25:53	CameraInterface		INFO	Here1
23-01-2016 08:25:53	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:53	CameraInterface		INFO	Here3
23-01-2016 08:25:53	CameraInterface		INFO	Read successful
23-01-2016 08:25:53	CameraInterface		INFO	Here5
23-01-2016 08:25:53	CameraInterface		INFO	Here1
23-01-2016 08:25:53	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:53	CameraInterface		INFO	Here3
23-01-2016 08:25:53	CameraInterface		INFO	Read successful
23-01-2016 08:25:53	CameraInterface		INFO	Here5
23-01-2016 08:25:53	CameraInterface		INFO	Here1
23-01-2016 08:25:53	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:53	CameraInterface		INFO	Here3
23-01-2016 08:25:53	CameraInterface		INFO	Read successful
23-01-2016 08:25:53	CameraInterface		INFO	Here5
23-01-2016 08:25:53	CameraInterface		INFO	Here1
23-01-2016 08:25:53	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:53	CameraInterface		INFO	Here3
23-01-2016 08:25:53	CameraInterface		INFO	Read successful
23-01-2016 08:25:53	CameraInterface		INFO	Here5
23-01-2016 08:25:54	CameraInterface		INFO	Here1
23-01-2016 08:25:54	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:54	CameraInterface		INFO	Here3
23-01-2016 08:25:54	CameraInterface		INFO	Read successful
23-01-2016 08:25:54	CameraInterface		INFO	Here5
23-01-2016 08:25:54	CameraInterface		INFO	Here1
23-01-2016 08:25:54	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:54	CameraInterface		INFO	Here3
23-01-2016 08:25:54	CameraInterface		INFO	Read successful
23-01-2016 08:25:54	CameraInterface		INFO	Here5
23-01-2016 08:25:54	CameraInterface		INFO	Here1
23-01-2016 08:25:54	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:54	CameraInterface		INFO	Here3
23-01-2016 08:25:54	CameraInterface		INFO	Read successful
23-01-2016 08:25:54	CameraInterface		INFO	Here5
23-01-2016 08:25:54	CameraInterface		INFO	Here1
23-01-2016 08:25:54	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:54	CameraInterface		INFO	Here3
23-01-2016 08:25:54	CameraInterface		INFO	Read successful
23-01-2016 08:25:55	CameraInterface		INFO	Here5
23-01-2016 08:25:55	CameraInterface		INFO	Here1
23-01-2016 08:25:55	CameraInterface		INFO	Camera stream is not opened
23-01-2016 08:25:55	CameraInterface		INFO	Here3
23-01-2016 08:25:55	CameraInterface		INFO	Read successful
23-01-2016 08:25:55	CameraInterface		INFO	Here5
